Frequency,1k,10k,100k,1M,10M,100M,1G,10G,defect,x,Mg,electric field,tunability,loss,FOM
,0,0,0,0,0,0,1,0,0.44,0.56,0.2,20,0.2458622754,0.0081031928,30.3414075746
,0,0,0,0,0,0,1,0,0.44,0.57,0.2,20,0.2634430528,0.0084978789,31.0010363645
,0,0,0,0,0,0,1,0,0.44,0.58,0.2,20,0.2814273536,0.0089071002,31.5958445825
,0,0,0,0,0,0,1,0,0.44,0.59,0.2,20,0.3001198173,0.0093300696,32.1669430312
,0,0,0,0,0,0,1,0,0.44,0.6,0.2,20,0.3193252087,0.0097653065,32.6999678607
,0,0,0,0,0,0,1,0,0.44,0.61,0.2,20,0.3356977105,0.0102112386,32.8753174468
,0,0,0,0,0,0,1,0,0.44,0.62,0.2,20,0.3492039442,0.0106661757,32.7393767009
,0,0,0,0,0,0,1,0,0.44,0.63,0.2,20,0.3613665998,0.0111261345,32.4790788571
,0,0,0,0,0,0,1,0,0.44,0.64,0.2,20,0.3724044263,0.0115916487,32.1269593255
,0,0,0,0,0,0,1,0,0.44,0.65,0.2,20,0.3803781867,0.0120627079,31.5333994534
,0,0,0,0,0,0,1,0,0.44,0.66,0.2,20,0.3849205077,0.0125393299,30.6970556457
,0,0,0,0,0,0,1,0,0.44,0.67,0.2,20,0.3863594532,0.0130215921,29.6706769981
,0,0,0,0,0,0,1,0,0.44,0.68,0.2,20,0.3850912154,0.013509498,28.5052202088
,0,0,0,0,0,0,1,0,0.44,0.69,0.2,20,0.3821691573,0.0140032005,27.2915579049
,0,0,0,0,0,0,1,0,0.44,0.7,0.2,20,0.3779086471,0.0145027675,26.0576918923
,0,0,0,0,0,0,1,0,0.46,0.5,0.2,20,0.1347035915,0.0058309878,23.1013331052
,0,0,0,0,0,0,1,0,0.46,0.51,0.2,20,0.1496997923,0.0061171623,24.4720975116
,0,0,0,0,0,0,1,0,0.46,0.52,0.2,20,0.1661701053,0.0064232713,25.8700119517
,0,0,0,0,0,0,1,0,0.46,0.53,0.2,20,0.1835457236,0.0067481678,27.1993419606
,0,0,0,0,0,0,1,0,0.46,0.54,0.2,20,0.200708136,0.0070908093,28.3053918824
,0,0,0,0,0,0,1,0,0.46,0.55,0.2,20,0.2177670896,0.0074502118,29.2296508403
,0,0,0,0,0,0,1,0,0.46,0.56,0.2,20,0.2347094119,0.0078255218,29.9928129904
,0,0,0,0,0,0,1,0,0.46,0.57,0.2,20,0.2516988218,0.0082159955,30.6352190431
,0,0,0,0,0,0,1,0,0.46,0.58,0.2,20,0.2690223157,0.0086212279,31.2046403158
,0,0,0,0,0,0,1,0,0.46,0.59,0.2,20,0.2869737148,0.0090404507,31.7432973557
,0,0,0,0,0,0,1,0,0.46,0.6,0.2,20,0.3057591319,0.0094728293,32.2774877723
,0,0,0,0,0,0,1,0,0.46,0.61,0.2,20,0.322476685,0.0099164741,32.5192887863
,0,0,0,0,0,0,1,0,0.46,0.62,0.2,20,0.3361826837,0.010369909,32.419058229
,0,0,0,0,0,0,1,0,0.46,0.63,0.2,20,0.3480571806,0.0108285882,32.142433914
,0,0,0,0,0,0,1,0,0.46,0.64,0.2,20,0.3592325449,0.011292397,31.8118947554
,0,0,0,0,0,0,1,0,0.46,0.65,0.2,20,0.367914319,0.0117616877,31.2807420486
,0,0,0,0,0,0,1,0,0.46,0.66,0.2,20,0.373310715,0.012236462,30.5080598461
,0,0,0,0,0,0,1,0,0.46,0.67,0.2,20,0.3755473495,0.0127167618,29.5316807381
,0,0,0,0,0,0,1,0,0.46,0.68,0.2,20,0.3750434518,0.0132026132,28.4067590346
,0,0,0,0,0,0,1,0,0.46,0.69,0.2,20,0.3728626966,0.0136941122,27.2279568879
,0,0,0,0,0,0,1,0,0.46,0.7,0.2,20,0.3693378866,0.0141913705,26.0255263295
,0,0,0,0,0,0,1,0,0.48,0.5,0.2,20,0.127450332,0.0055844276,22.8224522062
,0,0,0,0,0,0,1,0,0.48,0.51,0.2,20,0.1417411715,0.0058648759,24.1678040451
,0,0,0,0,0,0,1,0,0.48,0.52,0.2,20,0.1574648917,0.006165585,25.5393270387
,0,0,0,0,0,0,1,0,0.48,0.53,0.2,20,0.174190715,0.0064854091,26.8588630747
,0,0,0,0,0,0,1,0,0.48,0.54,0.2,20,0.1907970011,0.0068232184,27.9629040014
,0,0,0,0,0,0,1,0,0.48,0.55,0.2,20,0.2072674781,0.007178071,28.8750944509
,0,0,0,0,0,0,1,0,0.48,0.56,0.2,20,0.2237076312,0.0075490405,29.6339158864
,0,0,0,0,0,0,1,0,0.48,0.57,0.2,20,0.2401390374,0.0079353191,30.262051768
,0,0,0,0,0,0,1,0,0.48,0.58,0.2,20,0.2568338811,0.0083363121,30.8090529744
,0,0,0,0,0,0,1,0,0.48,0.59,0.2,20,0.2740779221,0.0087515805,31.3175342557
,0,0,0,0,0,0,1,0,0.48,0.6,0.2,20,0.2921638191,0.0091804238,31.8246548814
,0,0,0,0,0,0,1,0,0.48,0.61,0.2,20,0.3092763126,0.0096216332,32.1438477409
,0,0,0,0,0,0,1,0,0.48,0.62,0.2,20,0.3233011365,0.0100732539,32.0950052197
,0,0,0,0,0,0,1,0,0.48,0.63,0.2,20,0.3351834714,0.0105310492,31.8281175061
,0,0,0,0,0,0,1,0,0.48,0.64,0.2,20,0.3461765051,0.0109932898,31.4898007237
,0,0,0,0,0,0,1,0,0.48,0.65,0.2,20,0.3554614186,0.0114608752,31.0152071632
,0,0,0,0,0,0,1,0,0.48,0.66,0.2,20,0.3617232144,0.0119338557,30.310674395
,0,0,0,0,0,0,1,0,0.48,0.67,0.2,20,0.3647831976,0.0124122454,29.3889772434
,0,0,0,0,0,0,1,0,0.48,0.68,0.2,20,0.3650631607,0.0128961205,28.3079830636
,0,0,0,0,0,0,1,0,0.48,0.69,0.2,20,0.363630861,0.0133855175,27.165991976
,0,0,0,0,0,0,1,0,0.48,0.7,0.2,20,0.3608351648,0.0138805537,25.9957327783
,0,0,0,0,0,0,1,0,0.5,0.5,0.2,20,0.1203970686,0.0053391526,22.5498459437
,0,0,0,0,0,0,1,0,0.5,0.51,0.2,20,0.1339708567,0.0056142211,23.8627681941
,0,0,0,0,0,0,1,0,0.5,0.52,0.2,20,0.14893879,0.005909415,25.2036436771
,0,0,0,0,0,0,1,0,0.5,0.53,0.2,20,0.1649740636,0.0062240427,26.505933772
,0,0,0,0,0,0,1,0,0.5,0.54,0.2,20,0.181050241,0.00655695,27.6119599814
,0,0,0,0,0,0,1,0,0.5,0.55,0.2,20,0.1969407499,0.0069071441,28.5126163648
,0,0,0,0,0,0,1,0,0.5,0.56,0.2,20,0.21286349,0.0072736861,29.2648716309
,0,0,0,0,0,0,1,0,0.5,0.57,0.2,20,0.2287641317,0.0076557421,29.8813790632
,0,0,0,0,0,0,1,0,0.5,0.58,0.2,20,0.244864136,0.0080525242,30.408370086
,0,0,0,0,0,0,1,0,0.5,0.59,0.2,20,0.2614339888,0.0084636901,30.8888895637
,0,0,0,0,0,0,1,0,0.5,0.6,0.2,20,0.2787618339,0.0088886246,31.3616387737
,0,0,0,0,0,0,1,0,0.5,0.61,0.2,20,0.296074152,0.0093266889,31.7448298292
,0,0,0,0,0,0,1,0,0.5,0.62,0.2,20,0.3104989827,0.0097761722,31.7607931149
,0,0,0,0,0,0,1,0,0.5,0.63,0.2,20,0.3226470649,0.0102331396,31.5296260495
,0,0,0,0,0,0,1,0,0.5,0.64,0.2,20,0.333340615,0.0106942086,31.170199448
,0,0,0,0,0,0,1,0,0.5,0.65,0.2,20,0.3430879116,0.0111601539,30.7422204635
,0,0,0,0,0,0,1,0,0.5,0.66,0.2,20,0.3501231074,0.0116314264,30.1014764105
,0,0,0,0,0,0,1,0,0.5,0.67,0.2,20,0.3540390432,0.0121079981,29.2400973535
,0,0,0,0,0,0,1,0,0.5,0.68,0.2,20,0.3551266193,0.0125899501,28.2071506622
,0,0,0,0,0,0,1,0,0.5,0.69,0.2,20,0.354454726,0.013077314,27.1045511334
,0,0,0,0,0,0,1,0,0.5,0.7,0.2,20,0.3523792028,0.0135701727,25.967186313
,0,0,0,0,0,0,1,0,0.52,0.5,0.2,20,0.1135511771,0.0050939666,22.2913077404
,0,0,0,0,0,0,1,0,0.52,0.51,0.2,20,0.1264134496,0.0053652199,23.5616530089
,0,0,0,0,0,0,1,0,0.52,0.52,0.2,20,0.1406391114,0.0056547741,24.870862905
,0,0,0,0,0,0,1,0,0.52,0.53,0.2,20,0.1559507102,0.005964072,26.1483614215
,0,0,0,0,0,0,1,0,0.52,0.54,0.2,20,0.1714887768,0.0062919813,27.2551313527
,0,0,0,0,0,0,1,0,0.52,0.55,0.2,20,0.186817348,0.0066374326,28.1460256184
,0,0,0,0,0,0,1,0,0.52,0.56,0.2,20,0.2021838725,0.00699946,28.8856386778
,0,0,0,0,0,0,1,0,0.52,0.57,0.2,20,0.2175825387,0.0073772427,29.493748213
,0,0,0,0,0,0,1,0,0.52,0.58,0.2,20,0.2331154495,0.0077698361,30.0026212265
,0,0,0,0,0,0,1,0,0.52,0.59,0.2,20,0.249045372,0.0081768474,30.4573828784
,0,0,0,0,0,0,1,0,0.52,0.6,0.2,20,0.2656476796,0.0085977688,30.8972811179
,0,0,0,0,0,0,1,0,0.52,0.61,0.2,20,0.2828502059,0.0090319887,31.3164924465
,0,0,0,0,0,0,1,0,0.52,0.62,0.2,20,0.2977479398,0.0094788102,31.4119529263
,0,0,0,0,0,0,1,0,0.52,0.63,0.2,20,0.3102239966,0.0099347727,31.2260789419
,0,0,0,0,0,0,1,0,0.52,0.64,0.2,20,0.3209609091,0.0103950175,30.8764183514
,0,0,0,0,0,0,1,0,0.52,0.65,0.2,20,0.3307899833,0.0108594736,30.4609592955
,0,0,0,0,0,0,1,0,0.52,0.66,0.2,20,0.338449806,0.01132908,29.8744298743
,0,0,0,0,0,0,1,0,0.52,0.67,0.2,20,0.3432806134,0.0118039092,29.0819429041
,0,0,0,0,0,0,1,0,0.52,0.68,0.2,20,0.3452081084,0.0122840032,28.1022483289
,0,0,0,0,0,0,1,0,0.52,0.69,0.2,20,0.3453116715,0.0127694095,27.0421017902
,0,0,0,0,0,0,1,0,0.52,0.7,0.2,20,0.3439451754,0.0132602211,25.9381176834
,0,0,0,0,0,0,1,0,0.54,0.5,0.2,20,0.1069447026,0.0048487689,22.0560527436
,0,0,0,0,0,0,1,0,0.54,0.51,0.2,20,0.1190835238,0.005117916,23.2679715337
,0,0,0,0,0,0,1,0,0.54,0.52,0.2,20,0.1325776428,0.0054016667,24.5438399226
,0,0,0,0,0,0,1,0,0.54,0.53,0.2,20,0.1471779794,0.0057055359,25.7956451383
,0,0,0,0,0,0,1,0,0.54,0.54,0.2,20,0.1621507406,0.006028316,26.8981819467
,0,0,0,0,0,0,1,0,0.54,0.55,0.2,20,0.1769284308,0.0063689239,27.7799567993
,0,0,0,0,0,0,1,0,0.54,0.56,0.2,20,0.1916922927,0.0067264074,28.4984660162
,0,0,0,0,0,0,1,0,0.54,0.57,0.2,20,0.2065989077,0.0070998012,29.0992524833
,0,0,0,0,0,0,1,0,0.54,0.58,0.2,20,0.221595332,0.0074882125,29.5925538972
,0,0,0,0,0,0,1,0,0.54,0.59,0.2,20,0.2369151413,0.0078910002,30.0234615759
,0,0,0,0,0,0,1,0,0.54,0.6,0.2,20,0.2528235912,0.0083078863,30.4317587014
,0,0,0,0,0,0,1,0,0.54,0.61,0.2,20,0.2695929408,0.0087381909,30.8522603689
,0,0,0,0,0,0,1,0,0.54,0.62,0.2,20,0.285019815,0.0091813626,31.0433023307
,0,0,0,0,0,0,1,0,0.54,0.63,0.2,20,0.2978823781,0.0096358303,30.9140332307
,0,0,0,0,0,0,1,0,0.54,0.64,0.2,20,0.308839947,0.0100953495,30.5922986619
,0,0,0,0,0,0,1,0,0.54,0.65,0.2,20,0.3186294734,0.0105587253,30.1768882462
,0,0,0,0,0,0,1,0,0.54,0.66,0.2,20,0.3267971575,0.0110267308,29.6368128893
,0,0,0,0,0,0,1,0,0.54,0.67,0.2,20,0.3324358463,0.0114998929,28.9077341146
,0,0,0,0,0,0,1,0,0.54,0.68,0.2,20,0.3352622688,0.0119782118,27.9893421821
,0,0,0,0,0,0,1,0,0.54,0.69,0.2,20,0.3361771107,0.0124617405,26.9767381771
,0,0,0,0,0,0,1,0,0.54,0.7,0.2,20,0.3355201781,0.0129505778,25.9077381165
,0,0,0,0,0,0,1,0,0.56,0.5,0.2,20,0.100582011,0.0046036206,21.848457929
,0,0,0,0,0,0,1,0,0.56,0.51,0.2,20,0.1120116413,0.0048719342,22.9912056899
,0,0,0,0,0,0,1,0,0.56,0.52,0.2,20,0.1247627884,0.0051501333,24.2251571236
,0,0,0,0,0,0,1,0,0.56,0.53,0.2,20,0.1386651844,0.0054484326,25.4504725634
,0,0,0,0,0,0,1,0,0.56,0.54,0.2,20,0.1530398577,0.0057659741,26.5418912825
,0,0,0,0,0,0,1,0,0.56,0.55,0.2,20,0.167298004,0.0061016576,27.418451668
,0,0,0,0,0,0,1,0,0.56,0.56,0.2,20,0.1814789176,0.0064544422,28.1169018138
,0,0,0,0,0,0,1,0,0.56,0.57,0.2,20,0.1958295405,0.0068234075,28.6996695566
,0,0,0,0,0,0,1,0,0.56,0.58,0.2,20,0.2103011757,0.0072075669,29.1778319394
,0,0,0,0,0,0,1,0,0.56,0.59,0.2,20,0.2250422388,0.0076062018,29.5866773874
,0,0,0,0,0,0,1,0,0.56,0.6,0.2,20,0.2402930409,0.0080189761,29.9655514499
,0,0,0,0,0,0,1,0,0.56,0.61,0.2,20,0.2563692033,0.0084453169,30.3563745844
,0,0,0,0,0,0,1,0,0.56,0.62,0.2,20,0.2722930312,0.0088846758,30.6474920784
,0,0,0,0,0,0,1,0,0.56,0.63,0.2,20,0.2855967283,0.0093363663,30.589709007
,0,0,0,0,0,0,1,0,0.56,0.64,0.2,20,0.2968359888,0.0097950194,30.3047882478
,0,0,0,0,0,0,1,0,0.56,0.65,0.2,20,0.3066870868,0.010257653,29.8983682525
,0,0,0,0,0,0,1,0,0.56,0.66,0.2,20,0.3152638078,0.0107242633,29.3972461307
,0,0,0,0,0,0,1,0,0.56,0.67,0.2,20,0.3214760125,0.0111958208,28.7139297996
,0,0,0,0,0,0,1,0,0.56,0.68,0.2,20,0.3252233267,0.0116724549,27.8624616232
,0,0,0,0,0,0,1,0,0.56,0.69,0.2,20,0.3269801438,0.0121541861,26.9026770785
,0,0,0,0,0,0,1,0,0.56,0.7,0.2,20,0.3270801008,0.0126410974,25.8743438525
,0,0,0,0,0,0,1,0,0.58,0.5,0.2,20,0.0944924057,0.0043588956,21.6780612273
,0,0,0,0,0,0,1,0,0.58,0.51,0.2,20,0.1052147821,0.0046262667,22.742913222
,0,0,0,0,0,0,1,0,0.58,0.52,0.2,20,0.1172221228,0.0049001789,23.9220088067
,0,0,0,0,0,0,1,0,0.58,0.53,0.2,20,0.1304200739,0.0051927525,25.1157885726
,0,0,0,0,0,0,1,0,0.58,0.54,0.2,20,0.1441565007,0.005504943,26.1867381188
,0,0,0,0,0,0,1,0,0.58,0.55,0.2,20,0.1579253078,0.0058355751,27.0625097088
,0,0,0,0,0,0,1,0,0.58,0.56,0.2,20,0.1715563983,0.0061836117,27.7437210846
,0,0,0,0,0,0,1,0,0.58,0.57,0.2,20,0.185299933,0.0065480359,28.2985517841
,0,0,0,0,0,0,1,0,0.58,0.58,0.2,20,0.1992733479,0.0069278968,28.7639024733
,0,0,0,0,0,0,1,0,0.58,0.59,0.2,20,0.2134344429,0.0073223789,29.1482379995
,0,0,0,0,0,0,1,0,0.58,0.6,0.2,20,0.2280498892,0.0077309865,29.4981616124
,0,0,0,0,0,0,1,0,0.58,0.61,0.2,20,0.2434590012,0.0081533575,29.8599688779
,0,0,0,0,0,0,1,0,0.58,0.62,0.2,20,0.259545058,0.0085888235,30.2189302179
,0,0,0,0,0,0,1,0,0.58,0.63,0.2,20,0.2733447552,0.00903688,30.24769115
,0,0,0,0,0,0,1,0,0.58,0.64,0.2,20,0.2849270701,0.009494232,30.0105443073
,0,0,0,0,0,0,1,0,0.58,0.65,0.2,20,0.2949441373,0.0099559613,29.6248778408
,0,0,0,0,0,0,1,0,0.58,0.66,0.2,20,0.3038601279,0.0104215918,29.1567865765
,0,0,0,0,0,0,1,0,0.58,0.67,0.2,20,0.3105501831,0.0108915893,28.5128436765
,0,0,0,0,0,0,1,0,0.58,0.68,0.2,20,0.3150638044,0.0113666384,27.7182921909
,0,0,0,0,0,0,1,0,0.58,0.69,0.2,20,0.3176726103,0.0118466485,26.8153993343
,0,0,0,0,0,0,1,0,0.58,0.7,0.2,20,0.318556428,0.0123317624,25.8321898904
,0,0,0,0,0,0,1,0,0.6,0.5,0.2,20,0.0886869878,0.0041146507,21.5539530002
,0,0,0,0,0,0,1,0,0.6,0.51,0.2,20,0.0987112671,0.0043810643,22.5313440618
,0,0,0,0,0,0,1,0,0.6,0.52,0.2,20,0.1099857315,0.0046522818,23.6412444964
,0,0,0,0,0,0,1,0,0.6,0.53,0.2,20,0.122461535,0.0049386667,24.796476952
,0,0,0,0,0,0,1,0,0.6,0.54,0.2,20,0.135511592,0.0052452432,25.8351399226
,0,0,0,0,0,0,1,0,0.6,0.55,0.2,20,0.1488077343,0.0055707139,26.7125070451
,0,0,0,0,0,0,1,0,0.6,0.56,0.2,20,0.1619189978,0.0059138807,27.3794832892
,0,0,0,0,0,0,1,0,0.6,0.57,0.2,20,0.1750757843,0.0062737213,27.9062100352
,0,0,0,0,0,0,1,0,0.6,0.58,0.2,20,0.188505739,0.0066491873,28.3501923611
,0,0,0,0,0,0,1,0,0.6,0.59,0.2,20,0.2021304965,0.0070394832,28.7138261087
,0,0,0,0,0,0,1,0,0.6,0.6,0.2,20,0.2161210626,0.0074439351,29.0331739459
,0,0,0,0,0,0,1,0,0.6,0.61,0.2,20,0.2308882773,0.0078622336,29.3667536538
,0,0,0,0,0,0,1,0,0.6,0.62,0.2,20,0.2467507869,0.008293815,29.7511804761
,0,0,0,0,0,0,1,0,0.6,0.63,0.2,20,0.2611030936,0.0087380996,29.8809930709
,0,0,0,0,0,0,1,0,0.6,0.64,0.2,20,0.2730873227,0.009193087,29.7057259112
,0,0,0,0,0,0,1,0,0.6,0.65,0.2,20,0.2833336294,0.0096538011,29.3494372284
,0,0,0,0,0,0,1,0,0.6,0.66,0.2,20,0.2924817801,0.010118519,28.9055918262
,0,0,0,0,0,0,1,0,0.6,0.67,0.2,20,0.2997581363,0.0105871679,28.3133449031
,0,0,0,0,0,0,1,0,0.6,0.68,0.2,20,0.3047758937,0.0110606542,27.554960872
,0,0,0,0,0,0,1,0,0.6,0.69,0.2,20,0.3082342744,0.0115390364,26.712306272
,0,0,0,0,0,0,1,0,0.6,0.7,0.2,20,0.3099189401,0.0120224012,25.7784559793
,0,0,0,0,0,0,1,0,0.62,0.5,0.2,20,0.0831461847,0.0038708327,21.4801804015
,0,0,0,0,0,0,1,0,0.62,0.51,0.2,20,0.0925110132,0.0041362732,22.3657888942
,0,0,0,0,0,0,1,0,0.62,0.52,0.2,20,0.1030654386,0.00440634,23.3902600798
,0,0,0,0,0,0,1,0,0.62,0.53,0.2,20,0.114825964,0.0046866443,24.5006782358
,0,0,0,0,0,0,1,0,0.62,0.54,0.2,20,0.1271752864,0.0049872156,25.5002583806
,0,0,0,0,0,0,1,0,0.62,0.55,0.2,20,0.1399423778,0.0053071333,26.3687324002
,0,0,0,0,0,0,1,0,0.62,0.56,0.2,20,0.152562201,0.005645277,27.024750247
,0,0,0,0,0,0,1,0,0.62,0.57,0.2,20,0.1651644856,0.0060004182,27.5254957396
,0,0,0,0,0,0,1,0,0.62,0.58,0.2,20,0.1779928952,0.0063714017,27.9362224485
,0,0,0,0,0,0,1,0,0.62,0.59,0.2,20,0.1911248267,0.0067574615,28.2835243234
,0,0,0,0,0,0,1,0,0.62,0.6,0.2,20,0.20453538,0.0071577746,28.5752753377
,0,0,0,0,0,0,1,0,0.62,0.61,0.2,20,0.2186879665,0.007571979,28.8812167202
,0,0,0,0,0,0,1,0,0.62,0.62,0.2,20,0.233933866,0.0079996027,29.2431855397
,0,0,0,0,0,0,1,0,0.62,0.63,0.2,20,0.2488465309,0.0084400671,29.4839517212
,0,0,0,0,0,0,1,0,0.62,0.64,0.2,20,0.2612896264,0.008892199,29.3841406833
,0,0,0,0,0,0,1,0,0.62,0.65,0.2,20,0.2718285918,0.009351233,29.0687433197
,0,0,0,0,0,0,1,0,0.62,0.66,0.2,20,0.2810923755,0.0098150019,28.639054619
,0,0,0,0,0,0,1,0,0.62,0.67,0.2,20,0.2890737951,0.0102825239,28.1131167709
,0,0,0,0,0,0,1,0,0.62,0.68,0.2,20,0.2945294678,0.0107544363,27.3867880737
,0,0,0,0,0,0,1,0,0.62,0.69,0.2,20,0.2986485064,0.0112312436,26.5908671414
,0,0,0,0,0,0,1,0,0.62,0.7,0.2,20,0.3011475205,0.0117129479,25.7106514151
,0,0,0,0,0,0,1,0,0.64,0.5,0.2,20,0.0778442621,0.0036275825,21.4589915185
,0,0,0,0,0,0,1,0,0.64,0.51,0.2,20,0.0866137445,0.0038918715,22.2550370689
,0,0,0,0,0,0,1,0,0.64,0.52,0.2,20,0.0964663252,0.0041609718,23.183604657
,0,0,0,0,0,0,1,0,0.64,0.53,0.2,20,0.1075151116,0.0044367127,24.2330569658
,0,0,0,0,0,0,1,0,0.64,0.54,0.2,20,0.1191845313,0.0047312086,25.1911385391
,0,0,0,0,0,0,1,0,0.64,0.55,0.2,20,0.1313447058,0.0050453204,26.0329761813
,0,0,0,0,0,0,1,0,0.64,0.56,0.2,20,0.1434898674,0.0053779944,26.6809254022
,0,0,0,0,0,0,1,0,0.64,0.57,0.2,20,0.155560568,0.0057281237,27.1573339102
,0,0,0,0,0,0,1,0,0.64,0.58,0.2,20,0.1677980125,0.0060945917,27.5322812027
,0,0,0,0,0,0,1,0,0.64,0.59,0.2,20,0.1803961992,0.0064762845,27.8548910567
,0,0,0,0,0,0,1,0,0.64,0.6,0.2,20,0.1932914108,0.0068724854,28.125401445
,0,0,0,0,0,0,1,0,0.64,0.61,0.2,20,0.2068586648,0.0072825472,28.40471323
,0,0,0,0,0,0,1,0,0.64,0.62,0.2,20,0.221432209,0.0077061802,28.7343668657
,0,0,0,0,0,0,1,0,0.64,0.63,0.2,20,0.2365842462,0.0081427926,29.0544359683
,0,0,0,0,0,0,1,0,0.64,0.64,0.2,20,0.2495184839,0.008591691,29.0418363393
,0,0,0,0,0,0,1,0,0.64,0.65,0.2,20,0.2604016364,0.0090484675,28.7785347519
,0,0,0,0,0,0,1,0,0.64,0.66,0.2,20,0.2698462009,0.0095110117,28.371976548
,0,0,0,0,0,0,1,0,0.64,0.67,0.2,20,0.2782988846,0.0099776201,27.8923111735
,0,0,0,0,0,0,1,0,0.64,0.68,0.2,20,0.284392029,0.0104480116,27.2197275317
,0,0,0,0,0,0,1,0,0.64,0.69,0.2,20,0.2889632285,0.0109231891,26.4541083977
,0,0,0,0,0,0,1,0,0.64,0.7,0.2,20,0.2922235131,0.0114033213,25.6261755161
,0,0,0,0,0,0,1,0,0.66,0.5,0.2,20,0.0727801844,0.0033850705,21.5003452365
,0,0,0,0,0,0,1,0,0.66,0.51,0.2,20,0.0810017213,0.0036478185,22.2055240139
,0,0,0,0,0,0,1,0,0.66,0.52,0.2,20,0.0901870057,0.0039159912,23.0304413605
,0,0,0,0,0,0,1,0,0.66,0.53,0.2,20,0.1005328298,0.0041888752,23.9999582227
,0,0,0,0,0,0,1,0,0.66,0.54,0.2,20,0.1115388349,0.004477167,24.9128153808
,0,0,0,0,0,0,1,0,0.66,0.55,0.2,20,0.1230262816,0.004785419,25.7085704721
,0,0,0,0,0,0,1,0,0.66,0.56,0.2,20,0.1347125024,0.0051125018,26.3496244441
,0,0,0,0,0,0,1,0,0.66,0.57,0.2,20,0.1462791562,0.0054572709,26.8044520568
,0,0,0,0,0,0,1,0,0.66,0.58,0.2,20,0.1579412967,0.00581874,27.1435562854
,0,0,0,0,0,0,1,0,0.66,0.59,0.2,20,0.1699382067,0.0061959759,27.4271897507
,0,0,0,0,0,0,1,0,0.66,0.6,0.2,20,0.1823624969,0.0065879673,27.6811478557
,0,0,0,0,0,0,1,0,0.66,0.61,0.2,20,0.1953967363,0.0069939275,27.9380557348
,0,0,0,0,0,0,1,0,0.66,0.62,0.2,20,0.2093255967,0.0074135084,28.2356996722
,0,0,0,0,0,0,1,0,0.66,0.63,0.2,20,0.2243060321,0.0078462306,28.5877440436
,0,0,0,0,0,0,1,0,0.66,0.64,0.2,20,0.2377813458,0.0082915165,28.6776666006
,0,0,0,0,0,0,1,0,0.66,0.65,0.2,20,0.2490537465,0.0087460587,28.4761119314
,0,0,0,0,0,0,1,0,0.66,0.66,0.2,20,0.2587123513,0.0092065511,28.1008977727
,0,0,0,0,0,0,1,0,0.66,0.67,0.2,20,0.2673152685,0.0096722236,27.6374161263
,0,0,0,0,0,0,1,0,0.66,0.68,0.2,20,0.2743157446,0.0101415683,27.0486513018
,0,0,0,0,0,0,1,0,0.66,0.69,0.2,20,0.2793081105,0.010615007,26.3125696008
,0,0,0,0,0,0,1,0,0.66,0.7,0.2,20,0.283178091,0.0110934079,25.5266995997
,0,0,0,0,0,0,1,0,0.68,0.5,0.2,20,0.0679519325,0.003143305,21.6179888684
,0,0,0,0,0,0,1,0,0.68,0.51,0.2,20,0.0756422058,0.0034043351,22.2193772288
,0,0,0,0,0,0,1,0,0.68,0.52,0.2,20,0.0842284337,0.0036712973,22.9424170306
,0,0,0,0,0,0,1,0,0.68,0.53,0.2,20,0.0938758552,0.0039429455,23.8085601741
,0,0,0,0,0,0,1,0,0.68,0.54,0.2,20,0.1042433456,0.0042251237,24.6722588501
,0,0,0,0,0,0,1,0,0.68,0.55,0.2,20,0.1150460467,0.004527424,25.4109283116
,0,0,0,0,0,0,1,0,0.68,0.56,0.2,20,0.1262322664,0.0048488313,26.0335447018
,0,0,0,0,0,0,1,0,0.68,0.57,0.2,20,0.1373185664,0.0051881955,26.4675003862
,0,0,0,0,0,0,1,0,0.68,0.58,0.2,20,0.1484401673,0.0055444385,26.7728043696
,0,0,0,0,0,0,1,0,0.68,0.59,0.2,20,0.1598176211,0.0059167319,27.0111311111
,0,0,0,0,0,0,1,0,0.68,0.6,0.2,20,0.1717383862,0.0063042399,27.2417276189
,0,0,0,0,0,0,1,0,0.68,0.61,0.2,20,0.1842816174,0.0067061074,27.4796698603
,0,0,0,0,0,0,1,0,0.68,0.62,0.2,20,0.1976106167,0.0071215872,27.7481144512
,0,0,0,0,0,0,1,0,0.68,0.63,0.2,20,0.2120085061,0.0075503825,28.0791742802
,0,0,0,0,0,0,1,0,0.68,0.64,0.2,20,0.2260568589,0.0079918755,28.2858333942
,0,0,0,0,0,0,1,0,0.68,0.65,0.2,20,0.2377722412,0.0084439339,28.1589415568
,0,0,0,0,0,0,1,0,0.68,0.66,0.2,20,0.247695893,0.0089022135,27.8240791462
,0,0,0,0,0,0,1,0,0.68,0.67,0.2,20,0.2563868761,0.0093662627,27.3734449174
,0,0,0,0,0,0,1,0,0.68,0.68,0.2,20,0.2640669346,0.009834744,26.8504126391
,0,0,0,0,0,0,1,0,0.68,0.69,0.2,20,0.2697476447,0.0103068082,26.1717924178
,0,0,0,0,0,0,1,0,0.68,0.7,0.2,20,0.2740332484,0.0107834795,25.4123215424
,0,0,0,0,0,0,1,0,0.7,0.5,0.2,20,0.0633592978,0.0029024559,21.8295471087
,0,0,0,0,0,0,1,0,0.7,0.51,0.2,20,0.0705325603,0.0031615687,22.309355574
,0,0,0,0,0,0,1,0,0.7,0.52,0.2,20,0.0785717964,0.0034269327,22.9277325464
